user_id,items_count,steam_id,playtime_forever,playtime_2weeks
76561198031524024,49,76561198031524024,0,0
76561197968951553,45,76561197968951553,0,0
bails121,74,76561198062144002,2355,0
yuhoyeen,55,76561198040536384,915,0
FishMist,440,76561197976915616,145,0
FEEEEESH,689,76561197987342242,11,0
unaffected,458,76561198012139750,56,0
76561198071559369,73,76561198071559369,0,0
fissuretf2,20,76561198093448363,1939,0
76561198007521657,452,76561198007521657,74,0
76561198020271698,73,76561198020271698,143,0
colewr,50,76561198061883341,12169,0
76561198068733081,240,76561198068733081,64,0
76561198086945652,75,76561198086945652,2623,0
mdrachet10,48,76561198065555043,84,0
76561198078285555,51,76561198078285555,23,0
76561198032750680,91,76561198032750680,10054,0
76561198077013156,25,76561198077013156,0,0
76561198064881562,39,76561198064881562,1246,0
76561198105423151,119,76561198105423151,1304,0
76561198051360124,49,76561198051360124,157,0
wackytobaccy,0,76561197997716347,0,0
76561198085562928,24,76561198085562928,0,0
FlameOfNagashi,227,76561198054506708,58,0
flamesnz,0,76561198075141915,0,0
76561198075318428,72,76561198075318428,341,0
76561198088646810,0,76561198088646810,0,0
bjjh,70,76561198061831171,324,0
76561197988100664,0,76561197988100664,0,0
Flagonium,76,76561197997535531,0,0
FlandersRJ,171,76561198030947939,559,0
76561197976214376,146,76561197976214376,4204,0
FlappyPants,8,76561198254699843,76,0
76561198052127706,50,76561198052127706,662,0
76561198039778279,0,76561198039778279,0,0
Flatesprofile,74,76561198098821681,11,1
pancakesss,112,76561198046122630,10,0
jeremyisgay,26,76561198081546718,7910,0
flawless01,18,76561198015326122,714,0
flechertel,86,76561198055327762,213,0
76561198097162323,17,76561198097162323,130,0
76561198045503441,0,76561198045503441,0,0
Flightmasta,94,76561198046358783,1,0
co_niko,139,76561198044049584,641,0
76561198028154730,157,76561198028154730,1212,0
76561198069755416,108,76561198069755416,732,0
76561198034942053,26,76561198034942053,0,0
76561198067403874,0,76561198067403874,0,0
flippylejeff,162,76561198061271486,0,0
76561198065833747,7,76561198065833747,132,0
flix141,33,76561198055283547,17235,0
76561198044315210,0,76561198044315210,0,0
Connorispurple,145,76561198133520831,9880,0
76561198044315210,0,76561198044315210,0,0
Connorispurple,145,76561198133520831,9880,0
thefloppy1,105,76561197991421086,2,0
FloppyMop,183,76561198058117223,2412,0
officialflorana,137,76561198046007860,624,0
floshmo,0,76561198025829504,0,0
namesjames,91,76561197971202771,0,0
76561198068784738,48,76561198068784738,1199,0
76561198047022087,51,76561198047022087,339,0
76561198061775209,42,76561198061775209,4374,0
JimmyNaar,157,76561198091092194,47,0
76561198024527983,162,76561198024527983,1,0
76561198073481329,71,76561198073481329,925,0
kilroy_maddog,70,76561198020233399,5562,0
Flukii,17,76561198086377564,1,0
76561198066632440,91,76561198066632440,81,0
FlutterBrave,0,76561198010207141,0,0
76561198097080490,59,76561198097080490,27459,0
76561198046418559,311,76561198046418559,150,0
deleter46,50,76561198044576609,22,0
76561197968594848,13,76561197968594848,37141,0
FlyerGlitch,279,76561198027184954,592,0
heetesh,0,76561198120796739,0,0
mrflyingtortoise,53,76561198085888315,44,0
76561198056607813,16,76561198056607813,2408,0
76561198088743596,16,76561198088743596,8,0
Flyn13,34,76561198049382938,1278,0
FlyroTam,36,76561198058564680,22259,200
76561198048934899,93,76561198048934899,80,0
noxter233,91,76561197992223080,2315,0
focuslad,17,76561198280983599,14390,112
76561198055135811,58,76561198055135811,14569,0
foe99FTW,145,76561198054288702,32003,0
fhmmr,61,76561198053373103,0,0
76561198137265070,19,76561198137265070,0,0
76561198069934081,42,76561198069934081,71,0
76561198147471031,109,76561198147471031,2608,0
76561198085726988,25,76561198085726988,4318,308
vietsupercar,38,76561198045998908,2379,0
76561198082692488,44,76561198082692488,83,0
76561198080887049,86,76561198080887049,45,0
76561198063871325,29,76561198063871325,273,0
76561198020138282,203,76561198020138282,0,0
76561198027084051,122,76561198027084051,45,0
76561197981425218,109,76561197981425218,95050,1
76561198044587752,13,76561198044587752,21,18
76561198074210916,22,76561198074210916,0,0
PepperMinty,55,76561198077272601,131,0
eggheads,55,76561198095345430,3180,0
76561198110959352,43,76561198110959352,1068,0
Forevertorpid,83,76561198094238427,293,0
76561198055866052,232,76561198055866052,58,0
SneakyDNinja,29,76561198070349027,124,0
76561198017286581,86,76561198017286581,13008,0
jarrodnolan,97,76561198069412300,508,0
76561197999075044,148,76561197999075044,673,0
szinc,124,76561197993983198,469,0
76561198057012059,228,76561198057012059,447,0
76561198092054106,0,76561198092054106,0,0
forumjoe,713,76561197967514845,0,0
76561198087142327,41,76561198087142327,88,0
76561198116801566,104,76561198116801566,3249,146
76561198050960184,142,76561198050960184,388,0
76561197999172034,152,76561197999172034,156,0
Uw0tm8MeaslesVaccines,129,76561198057092464,640,0
76561198049756186,34,76561198049756186,223,0
76561198073859353,23,76561198073859353,656,0
76561197986971375,175,76561197986971375,720,0
76561198059167447,219,76561198059167447,1285,0
76561198065054063,16,76561198065054063,1231,0
rozza1989,536,76561198022376803,0,0
76561198064450401,117,76561198064450401,3392,0
76561198063896904,10,76561198063896904,2112,0
Foxtrot2187,0,76561198046382906,0,0
76561198053170819,95,76561198053170819,72546,0
76561198074244100,122,76561198074244100,5992,0
Frazer77,167,76561198058914491,801,0
podeirladenunciar,230,76561198043688011,683,0
TFA_Freedom,126,76561198004175258,421,0
76561198071879818,106,76561198071879818,3849,0
76561198074316367,15,76561198074316367,2723,0
naeux,19,76561197995556093,97557,0
SqrRoot1,48,76561198043097559,6861,0
FRANK00010,4,76561198106317176,78727,0
joshdenn,71,76561198074870093,17,0
FilthyFrankBluth,365,76561198030659151,5,0
76561198038997293,239,76561198038997293,532,0
76561198097327790,9,76561198097327790,98,0
76561198059271374,87,76561198059271374,119,0
76561198091199302,115,76561198091199302,728,0
ferbaby,0,76561197960274312,0,0
gdy3120,46,76561198056021470,187,0
76561198041589240,24,76561198041589240,6019,0
76561198045932885,259,76561198045932885,80,0
113595,76,76561198077800981,2558,0
76561198036459091,514,76561198036459091,228,0
76561198047321358,48,76561198047321358,1022,0
fredericktb,124,76561198081361959,15503,113
76561198071717735,19,76561198071717735,628,13
76561198068890475,38,76561198068890475,85117,1776
cooly792000,0,76561198003186320,0,0
76561198094836857,66,76561198094836857,129,0
VanFreebird,0,76561198051599102,0,0
beautifulgu00d,110,76561198071852458,22282,0
76561198093371291,87,76561198093371291,9636,0
Freefyre,79,76561198076113956,730,0
76561198046489952,0,76561198046489952,0,0
armedstevos,231,76561198025536901,54,0
fraserj,0,76561198037207440,0,0
76561198070867041,66,76561198070867041,162,0
76561198089576595,16,76561198089576595,1249,0
434238948,80,76561198093165441,29490,1
gamerz_united,355,76561198040275855,652,0
76561198086942934,23,76561198086942934,373,0
NeOn20,52,76561198030670461,4880,0
freshyIsAJetCssCarry,56,76561198046288222,6371,6
hopeforthehopeless,27,76561198054352516,572,0
76561197967473231,272,76561197967473231,0,0
76561198079359578,78,76561198079359578,21,0
76561198026395064,44,76561198026395064,783,0
fridgemusa,36,76561197990028875,4091,0
limlolhao,23,76561198077467018,239,0
Fried_Bryce,225,76561198061779745,79,0
BloodNihilist,202,76561198008118269,0,0
76561198078628977,207,76561198078628977,69,0
76561198067805986,119,76561198067805986,25,0
tutthetwo,78,76561198035644871,64,0
cantkillprogress,32,76561198034632507,44,0
76561198085097560,85,76561198085097560,176,0
frikcha,201,76561198068082393,0,0
frizbonk,207,76561197998600190,4,0
Frizick,167,76561198021761245,2562,0
76561198023731154,30,76561198023731154,0,0
astrophysicsblackguy,56,76561198074193696,137,0
Gun_p0wder,86,76561198075295637,45791,0
thefrog,0,76561197983094418,0,0
CheeseGod311,157,76561198063308784,168,0
Ni7rogen,107,76561198045221839,1746,0
76561198094048102,0,76561198094048102,0,0
Frogpro007,104,76561198123590627,5825,0
bobliest,44,76561197989342033,36553,0
joex10,68,76561198027585180,5197,0
DezDarkshard,0,76561198097788838,0,0
Froppz,193,76561198043465806,29,0
76561198061881353,0,76561198061881353,0,0
76561198059907954,110,76561198059907954,842,0
76561198092836470,62,76561198092836470,2748,0
FrostieDaFurry,54,76561198151928676,1062,0
frostnite,157,76561198040576349,552,0
RIPFrostyRobertAshmoreWebb,186,76561198066476829,45410,0
FrostyHeart,74,76561198069835803,396,0
FrostyBlizzard,195,76561198046824320,15,0
Panicwinter,0,76561197994379969,0,0
FrostyHeart,74,76561198069835803,396,0
FrostyBlizzard,195,76561198046824320,15,0
76561197994379969,0,76561197994379969,0,0
76561198057022737,24,76561198057022737,1303,0
76561198041242951,15,76561198041242951,93,0
frowdiehouse,19,76561198018189222,4711,0
76561198055126124,0,76561198055126124,0,0
76561198059036010,52,76561198059036010,708,0
76561198188011631,128,76561198188011631,227,0
FRSH_MEXICAN,74,76561198074900205,4735,0
ThisReality,185,76561198045722441,5755,0
Thegreatboxbox,0,76561198089034205,0,0
76561198074209912,22,76561198074209912,42,0
HNSNGIRAFFE,250,76561198049452334,954,0
furtado1,52,76561198066618227,859,0
FTKzin,121,76561198071472658,559,0
jj_teh_jetplane,80,76561198072655682,16951,0
76561198053129498,24,76561198053129498,1060,0
ghostday,340,76561198029174196,9,0
Sickunt123,61,76561198080765797,8391,0
venbeer,83,76561198061365507,1419,0
Aclol0107,33,76561198066897763,3535,0
76561198015904026,183,76561198015904026,27673,0
Adsa579,168,76561198080696168,33,0
silfe,335,76561197984287604,0,0
76561198090768856,0,76561198090768856,0,0
76561198045524996,77,76561198045524996,524,0
InwPaiyouknow,138,76561198075725954,37,0
76561198097453013,55,76561198097453013,5744,0
76561198071101884,38,76561198071101884,48,0
76561198052497676,85,76561198052497676,1541,0
76561198032422507,132,76561198032422507,288,0
76561198103137933,41,76561198103137933,8,0
76561198074497128,114,76561198074497128,0,0
76561198035063336,45,76561198035063336,143,0
FSBW,223,76561198001484949,7289,0
serafiki,410,76561198013350920,0,0
76561198056461397,114,76561198056461397,11,0
fummywumkins,381,76561197995176045,372,0
funclebadtouch,364,76561198018345506,48,0
76561198067106876,197,76561198067106876,102,0
76561198018544799,15,76561198018544799,166,0
76561198037013657,64,76561198037013657,5726,0
76561197962448420,86,76561197962448420,0,0
plznoticemesenpaiiloveyou,86,76561198066761205,3,0
Imascatman,180,76561198119198532,0,0
76561197975686785,224,76561197975686785,191,0
76561198047823134,51,76561198047823134,730,0
funnyeevee,22,76561198077193956,10618,0
funnysuntadm,115,76561198079251747,130,0
FuraiFighter,38,76561198058310827,547,0
FURYZ619,379,76561198019110263,24,0
76561198084739046,28,76561198084739046,0,0
76561198053195906,0,76561198053195906,0,0
76561198082699893,69,76561198082699893,789,0
Futurehunter98,44,76561198095301580,787,0
Hikofuyu,52,76561198088181562,3348,0
76561198057416678,114,76561198057416678,131,0
FuzionScout,48,76561198048508773,38,0
fuzzi99,397,76561198014400526,82,0
76561198055911504,31,76561198055911504,189,0
76561198067596608,19,76561198067596608,328,0
76561198075715730,0,76561198075715730,0,0
76561197992009166,83,76561197992009166,21,0
76561198058535518,126,76561198058535518,7,0
xenial,33,76561198082036926,629,27
76561198172234061,222,76561198172234061,0,0
Celerius,543,76561198057002687,3833,0
banksyyo,192,76561198050039841,340,0
76561198072819996,57,76561198072819996,161,0
76561198057097681,22,76561198057097681,1059,0
76561198081758919,50,76561198081758919,44774,20
76561197983167532,0,76561197983167532,0,0
76561198010653835,114,76561198010653835,5151,0
jamoffig,119,76561197993302844,643,0
76561198084132579,73,76561198084132579,0,0
76561198072930493,143,76561198072930493,1,0
76561198024853765,43,76561198024853765,938,0
76561198059241716,79,76561198059241716,8012,0
abcdefghijkImnopqrstuvwxyz,54,76561198010318680,1090,0
G1u37aC,27,76561198095832545,22413,0
groobqtpie,76,76561197998744199,1767,0
eyb0ssman,45,76561198050939756,748,0
XsSocrazymanXs,0,76561198029743065,0,0
76561198024560500,98,76561198024560500,10723,0
ilovekhym,169,76561198047020841,63,0
76561198064006861,100,76561198064006861,878,0
GabrielTeo,76,76561198068356847,1774,0
gabbler123,137,76561198065849983,382,382
drilljose,33,76561198104394619,33,0
76561198067791616,0,76561198067791616,0,0
76561198053522268,225,76561198053522268,0,0
76561198053433219,106,76561198053433219,651,0
pancakes37,101,76561198079896944,320,0
36033,32,76561198091758779,16,0
balancedinsanity,238,76561198041405574,649,0
76561198084533872,35,76561198084533872,0,0
76561198048946257,43,76561198048946257,45,0
76561198048492223,2,76561198048492223,0,0
Galactics,0,76561198008974017,0,0
76561198007914001,40,76561198007914001,243,0
76561198020395724,0,76561198020395724,0,0
gamerexq,470,76561198052487616,96,0
76561198309337430,40,76561198309337430,55,1
76561198049694183,55,76561198049694183,0,0
76561198032459795,247,76561198032459795,26,0
gamestdai,57,76561198065797127,961,0
Gamester101,177,76561198081213859,1151,0
2121312,17,76561198091691617,275,1
76561198066396969,42,76561198066396969,20901,0
76561198056733657,75,76561198056733657,2038,0
cjk258,29,76561198083067756,1079,0
76561198104117854,107,76561198104117854,303,0
GamingZinc,15,76561198274565831,6054,111
76561198152535010,36,76561198152535010,7029,870
aveta100,68,76561198046351297,55,0
RMOS,0,76561198024564307,0,0
shortevogaming,47,76561198041268408,288,0
pandamason,80,76561198052026695,333,0
76561198046061239,0,76561198046061239,0,0
76561198046186008,166,76561198046186008,0,0
76561198070403442,136,76561198070403442,292,0
bonereaper,201,76561198020371024,385,0
aromortis,291,76561198011840809,0,0
cooperino,44,76561198059546358,0,0
76561198064596853,105,76561198064596853,3216,0
76561198067309171,342,76561198067309171,928,0
76561198069673484,84,76561198069673484,7628,67
Ittalics,75,76561198054154664,122,0
76561198068899676,0,76561198068899676,0,0
76561198074937351,0,76561198074937351,0,0
Gatmek,119,76561198063552783,72,0
deleteme14,94,76561198045767673,5258,0
Gatsukama,356,76561197989176492,0,0
76561197988809817,64,76561197988809817,914,0
76561197968154216,138,76561197968154216,14,0
gav1337,0,76561198025480341,0,0
Gawzilla,130,76561198096917364,632,0
JesusAndNiggas,53,76561198128375481,5699,0
76561198067193698,37,76561198067193698,2307,0
PresidentialHomo,235,76561198087912023,5350,0
Ichorus,144,76561198055569114,638,0
76561198001264560,20,76561198001264560,186,0
76561198050017520,67,76561198050017520,216,0
maninipuncakes,43,76561198066053433,155,0
Gazza9900,84,76561198081377130,835,0
reijimate,151,76561198110669976,6085,0
wiglegza,57,76561198091608459,12170,0
GC_Quad,58,76561198097421025,141,0
76561198022149086,0,76561198022149086,0,0
adrianhogan,246,76561198040647320,482,0
OzGex,0,76561198003867394,0,0
OneandOnlySwagKing,358,76561198041473459,11278,0
gedehamsen08,43,76561198095423189,1444,0
76561198036950468,120,76561198036950468,888,0
kanthius,17,76561197991609616,221,0
moistflaps,72,76561198057620781,57,0
Gee3332,82,76561198070199437,1,0
godberry,0,76561197995760938,0,0
shumting,27,76561198076191640,184,0
76561197984077872,95,76561197984077872,0,0
76561198068555014,48,76561198068555014,506,0
genArc,0,76561197993642189,0,0
76561198153259448,34,76561198153259448,1868,0
76561197998925934,56,76561197998925934,789,0
76561198049882154,74,76561198049882154,0,0
fakesmg4,47,76561198073671918,46502,0
Sugarcane,87,76561198035601098,0,0
generalbutface,16,76561198082280708,303,0
76561198007277781,155,76561198007277781,533,0
76561198033233200,207,76561198033233200,3,0
76561198067872136,177,76561198067872136,149,0
GenericNerd,345,76561198014960129,867,0
76561197969946076,59,76561197969946076,15345,0
HourlyCookie,311,76561198041738852,3810,0
76561198001508595,19,76561198001508595,1127,0
cheeley,350,76561197976058378,695,0
76561198089660885,61,76561198089660885,265,0
76561198096660852,28,76561198096660852,2831,0
76561198050723809,11,76561198050723809,1525,0
76561198022148624,609,76561198022148624,2421,0
76561198064384122,178,76561198064384122,34,0
76561198027548818,97,76561198027548818,1522,0
76561198081680613,64,76561198081680613,1010,0
ninos7,0,76561197983889688,0,0
geochime77,72,76561198066541562,129,0
geodoomcraft,95,76561198041869657,43,0
76561198071863015,0,76561198071863015,0,0
geoskio,56,76561198084307498,799,0
76561198086545438,31,76561198086545438,0,0
76561198049424642,22,76561198049424642,21264,0
